"accession","Plasmid","phylogroup.x","res_sus.x","clustersize.x","lastresistantparent.x","sample.x","Drug","phylogroup.y","res_sus.y","clustersize.y","lastresistantparent.y","sample.y"
"ERR434449","FIB","B2","res",171,1030,13,"AmoxiClav","B2","sus",1,13,11
"ERR434449","FIB","B2","res",171,1030,13,"PipTaz","B2","sus",1,13,11
"ERR434449","FIB","B2","res",120,1020,13,"AmoxiClav","B2","sus",1,13,11
"ERR434449","FIB","B2","res",120,1020,13,"PipTaz","B2","sus",1,13,11
"ERR434450","FIB","B2","res",120,1020,955,"Cefuroxime","B2","res",1,622,622
"ERR434450","FIB","B2","res",120,1020,955,"Gentamicin","B2","res",3,1292,622
"ERR434451","FIC","B2","sus",3,1347,310,"Ceftazidime","B2","sus",1,214,215
"ERR434451","FIC","B2","sus",3,1347,310,"Cefuroxime","B2","sus",1,214,215
"ERR434451","FIC","B2","sus",3,1347,310,"AmoxiClav","B2","sus",1,214,215
"ERR434451","FIC","B2","sus",3,1347,310,"PipTaz","B2","sus",1,214,215
"ERR434451","FIB","B2","sus",3,1347,310,"Ceftazidime","B2","sus",1,214,215
"ERR434451","FIB","B2","sus",3,1347,310,"Cefuroxime","B2","sus",1,214,215
"ERR434451","FIB","B2","sus",3,1347,310,"AmoxiClav","B2","sus",1,214,215
"ERR434451","FIB","B2","sus",3,1347,310,"PipTaz","B2","sus",1,214,215
"ERR434455","FIB","D","res",177,293,224,"Gentamicin","D","sus",1,142,141
"ERR434455","FIB","D","res",177,293,224,"Ceftazidime","D","sus",1,145,141
"ERR434455","FIB","D","res",177,293,224,"Ciprofloxacin","D","sus",1,145,141
"ERR434455","FIB","D","res",177,293,224,"Gentamicin","D","sus",1,145,141
"ERR434455","FIB","D","res",177,293,224,"Cefuroxime","D","sus",1,145,141
"ERR434455","FIB","D","res",177,293,224,"AmoxiClav","D","res",8,328,141
"ERR434455","FIB","D","res",177,293,224,"Gentamicin","D","sus",1,174,141
"ERR434455","FIB","D","res",177,293,224,"Cefuroxime","D","sus",1,143,141
"ERR434455","FIA","D","res",1,224,224,"Gentamicin","D","sus",1,142,141
"ERR434455","FIA","D","res",1,224,224,"Ceftazidime","D","sus",1,145,141
"ERR434455","FIA","D","res",1,224,224,"Ciprofloxacin","D","sus",1,145,141
"ERR434455","FIA","D","res",1,224,224,"Gentamicin","D","sus",1,145,141
"ERR434455","FIA","D","res",1,224,224,"Cefuroxime","D","sus",1,145,141
"ERR434455","FIA","D","res",1,224,224,"AmoxiClav","D","res",8,328,141
"ERR434455","FIA","D","res",1,224,224,"Gentamicin","D","sus",1,174,141
"ERR434455","FIA","D","res",1,224,224,"Cefuroxime","D","sus",1,143,141
"ERR434455","FIC","D","res",1,224,224,"Gentamicin","D","sus",1,142,141
"ERR434455","FIC","D","res",1,224,224,"Ceftazidime","D","sus",1,145,141
"ERR434455","FIC","D","res",1,224,224,"Ciprofloxacin","D","sus",1,145,141
"ERR434455","FIC","D","res",1,224,224,"Gentamicin","D","sus",1,145,141
"ERR434455","FIC","D","res",1,224,224,"Cefuroxime","D","sus",1,145,141
"ERR434455","FIC","D","res",1,224,224,"AmoxiClav","D","res",8,328,141
"ERR434455","FIC","D","res",1,224,224,"Gentamicin","D","sus",1,174,141
"ERR434455","FIC","D","res",1,224,224,"Cefuroxime","D","sus",1,143,141
"ERR434455","FIB","D","res",3,529,224,"Gentamicin","D","sus",1,142,141
"ERR434455","FIB","D","res",3,529,224,"Ceftazidime","D","sus",1,145,141
"ERR434455","FIB","D","res",3,529,224,"Ciprofloxacin","D","sus",1,145,141
"ERR434455","FIB","D","res",3,529,224,"Gentamicin","D","sus",1,145,141
"ERR434455","FIB","D","res",3,529,224,"Cefuroxime","D","sus",1,145,141
"ERR434455","FIB","D","res",3,529,224,"AmoxiClav","D","res",8,328,141
"ERR434455","FIB","D","res",3,529,224,"Gentamicin","D","sus",1,174,141
"ERR434455","FIB","D","res",3,529,224,"Cefuroxime","D","sus",1,143,141
"ERR434457","FIB","B2","res",120,1020,958,"Gentamicin","B2","sus",3,1292,624
"ERR434462","FIA","B2","res",152,1772,797,"Ciprofloxacin","B2","res",90,1164,519
"ERR434462","FIA","B2","res",152,1772,797,"PipTaz","B2","sus",1,520,519
"ERR434462","FIA","B2","res",152,1772,797,"Cefuroxime","B2","res",51,1165,519
"ERR434462","FIA","B2","res",152,1772,797,"AmoxiClav","B2","res",61,1160,519
"ERR434462","FIA","B2","res",152,1772,797,"Gentamicin","B2","res",1,519,519
"ERR434462","FIB","B2","sus",8,1843,797,"Ciprofloxacin","B2","res",90,1164,519
"ERR434462","FIB","B2","sus",8,1843,797,"PipTaz","B2","sus",1,520,519
"ERR434462","FIB","B2","sus",8,1843,797,"Cefuroxime","B2","res",51,1165,519
"ERR434462","FIB","B2","sus",8,1843,797,"AmoxiClav","B2","res",61,1160,519
"ERR434462","FIB","B2","sus",8,1843,797,"Gentamicin","B2","res",1,519,519
"ERR434466","FIB","B2","res",171,1030,185,"Gentamicin","B2","sus",1,138,137
"ERR434466","FIB","B2","res",171,1030,185,"Gentamicin","B2","sus",1,139,137
"ERR434466","FIB","B2","res",171,1030,185,"AmoxiClav","B2","sus",1,139,137
"ERR434466","FIC","B2","sus",2,1215,185,"Gentamicin","B2","sus",1,138,137
"ERR434466","FIC","B2","sus",2,1215,185,"Gentamicin","B2","sus",1,139,137
"ERR434466","FIC","B2","sus",2,1215,185,"AmoxiClav","B2","sus",1,139,137
"ERR434466","FIB","B2","res",120,1020,185,"Gentamicin","B2","sus",1,138,137
"ERR434466","FIB","B2","res",120,1020,185,"Gentamicin","B2","sus",1,139,137
"ERR434466","FIB","B2","res",120,1020,185,"AmoxiClav","B2","sus",1,139,137
"ERR434467","FIB","B2","sus",1,439,435,"AmoxiClav","B2","sus",2,973,296
"ERR434471","FIB","B2","res",3,1856,819,"Ciprofloxacin","B2","res",90,1164,535
"ERR434471","FIB","B2","res",3,1856,819,"AmoxiClav","B2","res",61,1160,535
"ERR434471","FIB","B2","res",3,1856,819,"Gentamicin","B2","sus",1,541,535
"ERR434471","FIB","B2","res",3,1856,819,"PipTaz","B2","res",1,535,535
"ERR434471","FIB","B2","res",120,1020,819,"Ciprofloxacin","B2","res",90,1164,535
"ERR434471","FIB","B2","res",120,1020,819,"AmoxiClav","B2","res",61,1160,535
"ERR434471","FIB","B2","res",120,1020,819,"Gentamicin","B2","sus",1,541,535
"ERR434471","FIB","B2","res",120,1020,819,"PipTaz","B2","res",1,535,535
"ERR434471","FIA","B2","res",152,1772,819,"Ciprofloxacin","B2","res",90,1164,535
"ERR434471","FIA","B2","res",152,1772,819,"AmoxiClav","B2","res",61,1160,535
"ERR434471","FIA","B2","res",152,1772,819,"Gentamicin","B2","sus",1,541,535
"ERR434471","FIA","B2","res",152,1772,819,"PipTaz","B2","res",1,535,535
"ERR434472","FIA","B2","res",152,1772,884,"Gentamicin","B2","sus",3,1248,575
"ERR434472","FIA","B2","res",152,1772,884,"Cefuroxime","B2","res",1,575,575
"ERR434472","FIA","B2","res",152,1772,884,"AmoxiClav","B2","sus",1,577,575
"ERR434472","FIA","B2","res",152,1772,884,"Ciprofloxacin","B2","res",90,1164,575
"ERR434472","FIB","B2","res",120,1020,884,"Gentamicin","B2","sus",3,1248,575
"ERR434472","FIB","B2","res",120,1020,884,"Cefuroxime","B2","res",1,575,575
"ERR434472","FIB","B2","res",120,1020,884,"AmoxiClav","B2","sus",1,577,575
"ERR434472","FIB","B2","res",120,1020,884,"Ciprofloxacin","B2","res",90,1164,575
"ERR434474","FIC","B2","sus",33,1992,979,"AmoxiClav","B2","sus",1,638,637
"ERR434475","FIB","B2","res",3,1253,216,"AmoxiClav","B2","res",8,837,156
"ERR434475","FIB","B2","res",120,1020,216,"AmoxiClav","B2","res",8,837,156
"ERR434487","FIB","B2","res",7,1501,481,"AmoxiClav","B2","sus",1,342,325
"ERR434487","FIB","B2","res",120,1020,481,"AmoxiClav","B2","sus",1,342,325
"ERR434487","FIA","B2","sus",2,1520,481,"AmoxiClav","B2","sus",1,342,325
"ERR434489","FIB","D","res",177,293,101,"AmoxiClav","D","sus",1,106,66
"ERR434491","FIB","B1","res",24,88,45,"Gentamicin","B1","res",1,27,27
"ERR434491","FIB","B1","res",24,88,45,"AmoxiClav","B1","res",1,27,27
"ERR434491","FIB","B1","res",24,88,45,"Ciprofloxacin","B1","res",1,27,27
"ERR434491","FIB","B1","res",1,45,45,"Gentamicin","B1","res",1,27,27
"ERR434491","FIB","B1","res",1,45,45,"AmoxiClav","B1","res",1,27,27
"ERR434491","FIB","B1","res",1,45,45,"Ciprofloxacin","B1","res",1,27,27
"ERR434491","FIA","B1","res",1,45,45,"Gentamicin","B1","res",1,27,27
"ERR434491","FIA","B1","res",1,45,45,"AmoxiClav","B1","res",1,27,27
"ERR434491","FIA","B1","res",1,45,45,"Ciprofloxacin","B1","res",1,27,27
"ERR434492","FIC","B2","sus",1,477,474,"Cefuroxime","B2","sus",1,321,319
"ERR434492","FIC","B2","sus",1,477,474,"AmoxiClav","B2","sus",1,321,319
"ERR434492","FIC","B2","sus",1,477,474,"Ceftazidime","B2","sus",1,321,319
"ERR434492","FIC","B2","sus",1,477,474,"AmoxiClav","B2","sus",1,318,319
"ERR434492","FIB","B2","res",120,1020,474,"Cefuroxime","B2","sus",1,321,319
"ERR434492","FIB","B2","res",120,1020,474,"AmoxiClav","B2","sus",1,321,319
"ERR434492","FIB","B2","res",120,1020,474,"Ceftazidime","B2","sus",1,321,319
"ERR434492","FIB","B2","res",120,1020,474,"AmoxiClav","B2","sus",1,318,319
"ERR434492","FIA","B2","res",4,1505,474,"Cefuroxime","B2","sus",1,321,319
"ERR434492","FIA","B2","res",4,1505,474,"AmoxiClav","B2","sus",1,321,319
"ERR434492","FIA","B2","res",4,1505,474,"Ceftazidime","B2","sus",1,321,319
"ERR434492","FIA","B2","res",4,1505,474,"AmoxiClav","B2","sus",1,318,319
"ERR434492","FIB","B2","res",7,1501,474,"Cefuroxime","B2","sus",1,321,319
"ERR434492","FIB","B2","res",7,1501,474,"AmoxiClav","B2","sus",1,321,319
"ERR434492","FIB","B2","res",7,1501,474,"Ceftazidime","B2","sus",1,321,319
"ERR434492","FIB","B2","res",7,1501,474,"AmoxiClav","B2","sus",1,318,319
"ERR434499","FIB","B2","res",120,1020,70,"AmoxiClav","B2","sus",1,58,51
"ERR434499","FIB","B2","res",120,1020,70,"AmoxiClav","B2","sus",1,52,51
"ERR434499","FIB","B2","res",171,1030,70,"AmoxiClav","B2","sus",1,58,51
"ERR434499","FIB","B2","res",171,1030,70,"AmoxiClav","B2","sus",1,52,51
"ERR434500","FIB","B2","res",120,1020,165,"AmoxiClav","B2","sus",3,806,124
"ERR434500","FIB","B2","res",171,1030,165,"AmoxiClav","B2","sus",3,806,124
"ERR434502","FIA","B2","res",152,1772,762,"Ciprofloxacin","B2","res",90,1164,500
"ERR434503","FIA","B2","res",152,1772,775,"PipTaz","B2","sus",1,521,507
"ERR434503","FIA","B2","res",152,1772,775,"PipTaz","B2","sus",1,510,507
"ERR434503","FIA","B2","res",152,1772,775,"Ciprofloxacin","B2","res",90,1164,507
"ERR434503","FIA","B2","res",152,1772,775,"AmoxiClav","B2","res",61,1160,507
"ERR434503","FIA","B2","res",152,1772,775,"Ceftazidime","B2","sus",1,510,507
"ERR434503","FIA","B2","res",152,1772,775,"PipTaz","B2","sus",1,522,507
"ERR434505","FIA","B2","res",152,1772,889,"Ciprofloxacin","B2","res",90,1164,578
"ERR434505","FIA","B2","res",152,1772,889,"Gentamicin","B2","res",3,1248,578
"ERR434505","FIB","B2","res",120,1020,889,"Ciprofloxacin","B2","res",90,1164,578
"ERR434505","FIB","B2","res",120,1020,889,"Gentamicin","B2","res",3,1248,578
"ERR434507","FIB","B2","res",120,1020,890,"Gentamicin","B2","res",3,1248,579
"ERR434507","FIB","B2","res",120,1020,890,"Ciprofloxacin","B2","res",90,1164,579
"ERR434507","FIA","B2","res",152,1772,890,"Gentamicin","B2","res",3,1248,579
"ERR434507","FIA","B2","res",152,1772,890,"Ciprofloxacin","B2","res",90,1164,579
"ERR434509","FIB","B2","res",120,1020,902,"AmoxiClav","B2","res",61,1160,586
"ERR434509","FIB","B2","res",120,1020,902,"Ciprofloxacin","B2","sus",90,1164,586
"ERR434509","FIA","B2","res",152,1772,902,"AmoxiClav","B2","res",61,1160,586
"ERR434509","FIA","B2","res",152,1772,902,"Ciprofloxacin","B2","sus",90,1164,586
"ERR434510","FIB","B2","res",120,1020,250,"AmoxiClav","B2","sus",8,857,177
"ERR434510","FIB","B2","res",2,1296,250,"AmoxiClav","B2","sus",8,857,177
"ERR434510","FIB","B2","res",15,1260,250,"AmoxiClav","B2","sus",8,857,177
"ERR434515","FIB","A","res",32,132,14,"Cefuroxime","A","sus",1,18,14
"ERR434515","FIB","A","res",32,132,14,"PipTaz","A","sus",3,250,14
"ERR434515","FIB","A","res",32,132,14,"AmoxiClav","A","sus",3,168,14
"ERR434515","FIB","A","res",32,132,14,"Ceftazidime","A","sus",1,18,14
"ERR434515","FIA","A","res",2,170,14,"Cefuroxime","A","sus",1,18,14
"ERR434515","FIA","A","res",2,170,14,"PipTaz","A","sus",3,250,14
"ERR434515","FIA","A","res",2,170,14,"AmoxiClav","A","sus",3,168,14
"ERR434515","FIA","A","res",2,170,14,"Ceftazidime","A","sus",1,18,14
"ERR434515","FIB","A","res",39,149,14,"Cefuroxime","A","sus",1,18,14
"ERR434515","FIB","A","res",39,149,14,"PipTaz","A","sus",3,250,14
"ERR434515","FIB","A","res",39,149,14,"AmoxiClav","A","sus",3,168,14
"ERR434515","FIB","A","res",39,149,14,"Ceftazidime","A","sus",1,18,14
"ERR434516","FIA","B2","res",152,1772,782,"Ciprofloxacin","B2","res",90,1164,510
"ERR434516","FIA","B2","res",152,1772,782,"PipTaz","B2","res",1,510,510
"ERR434516","FIA","B2","res",152,1772,782,"Cefuroxime","B2","res",51,1165,510
"ERR434516","FIA","B2","res",152,1772,782,"AmoxiClav","B2","res",61,1160,510
"ERR434516","FIA","B2","res",152,1772,782,"Ceftazidime","B2","res",1,510,510
"ERR434516","FIA","B2","res",152,1772,782,"Ceftazidime","B2","res",22,1167,510
"ERR434519","FIB","B2","res",8,1331,300,"PipTaz","B2","res",1,210,210
"ERR434519","FIB","B2","res",8,1331,300,"AmoxiClav","B2","res",1,210,210
"ERR434519","FIB","B2","res",120,1020,300,"PipTaz","B2","res",1,210,210
"ERR434519","FIB","B2","res",120,1020,300,"AmoxiClav","B2","res",1,210,210
"ERR434520","FIA","B2","res",152,1772,798,"Gentamicin","B2","sus",1,519,520
"ERR434520","FIA","B2","res",152,1772,798,"AmoxiClav","B2","res",61,1160,520
"ERR434520","FIA","B2","res",152,1772,798,"Ciprofloxacin","B2","res",90,1164,520
"ERR434520","FIA","B2","res",152,1772,798,"Ceftazidime","B2","sus",1,522,520
"ERR434520","FIA","B2","res",152,1772,798,"PipTaz","B2","res",1,520,520
"ERR434522","FIB","B2","res",7,1501,520,"Cefuroxime","B2","res",1,347,347
"ERR434522","FIB","B2","res",7,1501,520,"AmoxiClav","B2","res",1,347,347
"ERR434522","FIB","B2","res",120,1020,520,"Cefuroxime","B2","res",1,347,347
"ERR434522","FIB","B2","res",120,1020,520,"AmoxiClav","B2","res",1,347,347
"ERR434534","FIB","B2","res",120,1020,475,"AmoxiClav","B2","sus",1,321,320
"ERR434534","FIB","B2","res",120,1020,475,"Ceftazidime","B2","sus",1,321,320
"ERR434534","FIB","B2","res",120,1020,475,"Cefuroxime","B2","sus",1,321,320
"ERR434534","FIB","B2","res",120,1020,475,"AmoxiClav","B2","sus",1,318,320
"ERR434534","FIA","B2","res",4,1505,475,"AmoxiClav","B2","sus",1,321,320
"ERR434534","FIA","B2","res",4,1505,475,"Ceftazidime","B2","sus",1,321,320
"ERR434534","FIA","B2","res",4,1505,475,"Cefuroxime","B2","sus",1,321,320
"ERR434534","FIA","B2","res",4,1505,475,"AmoxiClav","B2","sus",1,318,320
"ERR434534","FIB","B2","res",7,1501,475,"AmoxiClav","B2","sus",1,321,320
"ERR434534","FIB","B2","res",7,1501,475,"Ceftazidime","B2","sus",1,321,320
"ERR434534","FIB","B2","res",7,1501,475,"Cefuroxime","B2","sus",1,321,320
"ERR434534","FIB","B2","res",7,1501,475,"AmoxiClav","B2","sus",1,318,320
"ERR434534","FIC","B2","sus",1,477,475,"AmoxiClav","B2","sus",1,321,320
"ERR434534","FIC","B2","sus",1,477,475,"Ceftazidime","B2","sus",1,321,320
"ERR434534","FIC","B2","sus",1,477,475,"Cefuroxime","B2","sus",1,321,320
"ERR434534","FIC","B2","sus",1,477,475,"AmoxiClav","B2","sus",1,318,320
"ERR434535","FIC","B1","res",7,79,3,"Cefuroxime","B1","sus",1,2,1
"ERR434535","FIC","B1","res",7,79,3,"AmoxiClav","B1","sus",1,5,1
"ERR434535","FIC","B1","res",7,79,3,"Ceftazidime","B1","sus",1,2,1
"ERR434535","FIC","B1","res",7,79,3,"AmoxiClav","B1","sus",1,2,1
"ERR434535","FIB","B1","res",7,78,3,"Cefuroxime","B1","sus",1,2,1
"ERR434535","FIB","B1","res",7,78,3,"AmoxiClav","B1","sus",1,5,1
"ERR434535","FIB","B1","res",7,78,3,"Ceftazidime","B1","sus",1,2,1
"ERR434535","FIB","B1","res",7,78,3,"AmoxiClav","B1","sus",1,2,1
"ERR434535","FIA","B1","res",1,3,3,"Cefuroxime","B1","sus",1,2,1
"ERR434535","FIA","B1","res",1,3,3,"AmoxiClav","B1","sus",1,5,1
"ERR434535","FIA","B1","res",1,3,3,"Ceftazidime","B1","sus",1,2,1
"ERR434535","FIA","B1","res",1,3,3,"AmoxiClav","B1","sus",1,2,1
"ERR434537","FIB","A","res",32,132,15,"Cefuroxime","A","sus",1,18,15
"ERR434537","FIB","A","res",32,132,15,"Ceftazidime","A","sus",1,18,15
"ERR434537","FIB","A","res",32,132,15,"Ciprofloxacin","A","sus",1,18,15
"ERR434537","FIB","A","res",32,132,15,"Cefuroxime","A","sus",1,2,15
"ERR434537","FIB","A","res",32,132,15,"AmoxiClav","A","res",3,168,15
"ERR434537","FIB","A","res",39,149,15,"Cefuroxime","A","sus",1,18,15
"ERR434537","FIB","A","res",39,149,15,"Ceftazidime","A","sus",1,18,15
"ERR434537","FIB","A","res",39,149,15,"Ciprofloxacin","A","sus",1,18,15
"ERR434537","FIB","A","res",39,149,15,"Cefuroxime","A","sus",1,2,15
"ERR434537","FIB","A","res",39,149,15,"AmoxiClav","A","res",3,168,15
"ERR434537","FIA","A","res",2,170,15,"Cefuroxime","A","sus",1,18,15
"ERR434537","FIA","A","res",2,170,15,"Ceftazidime","A","sus",1,18,15
"ERR434537","FIA","A","res",2,170,15,"Ciprofloxacin","A","sus",1,18,15
"ERR434537","FIA","A","res",2,170,15,"Cefuroxime","A","sus",1,2,15
"ERR434537","FIA","A","res",2,170,15,"AmoxiClav","A","res",3,168,15
"ERR434539","FIA","B2","res",152,1772,795,"Ciprofloxacin","B2","res",90,1164,517
"ERR434539","FIA","B2","res",152,1772,795,"AmoxiClav","B2","res",61,1160,517
"ERR434539","FIA","B2","res",152,1772,795,"Cefuroxime","B2","res",51,1165,517
"ERR434542","FIA","D","res",3,575,281,"AmoxiClav","D","res",1,177,177
"ERR434542","FIB","D","res",3,575,281,"AmoxiClav","D","res",1,177,177
"ERR434542","FIB","D","res",177,293,281,"AmoxiClav","D","res",1,177,177
"ERR434543","FIB","B2","res",120,1020,512,"AmoxiClav","B2","res",1,342,342
"ERR434543","FIB","B2","res",7,1501,512,"AmoxiClav","B2","res",1,342,342
"ERR434544","FIB","A","res",8,204,69,"Cefuroxime","A","sus",1,120,69
"ERR434544","FIB","A","res",8,204,69,"Ciprofloxacin","A","sus",1,71,69
"ERR434544","FIB","A","res",8,204,69,"Gentamicin","A","sus",1,70,69
"ERR434544","FIB","A","res",32,132,69,"Cefuroxime","A","sus",1,120,69
"ERR434544","FIB","A","res",32,132,69,"Ciprofloxacin","A","sus",1,71,69
"ERR434544","FIB","A","res",32,132,69,"Gentamicin","A","sus",1,70,69
"ERR434544","FIA","A","sus",1,70,69,"Cefuroxime","A","sus",1,120,69
"ERR434544","FIA","A","sus",1,70,69,"Ciprofloxacin","A","sus",1,71,69
"ERR434544","FIA","A","sus",1,70,69,"Gentamicin","A","sus",1,70,69
"ERR434548","FIC","D","res",2,357,62,"Ciprofloxacin","D","sus",1,41,42
"ERR434548","FIC","D","res",2,357,62,"Gentamicin","D","sus",1,41,42
"ERR434548","FIA","D","sus",2,356,62,"Ciprofloxacin","D","sus",1,41,42
"ERR434548","FIA","D","sus",2,356,62,"Gentamicin","D","sus",1,41,42
"ERR434548","FIB","D","res",177,293,62,"Ciprofloxacin","D","sus",1,41,42
"ERR434548","FIB","D","res",177,293,62,"Gentamicin","D","sus",1,41,42
"ERR434556","FIC","B2","res",33,1992,990,"Cefuroxime","B2","res",1,643,643
"ERR434556","FIB","B2","res",120,1020,990,"Cefuroxime","B2","res",1,643,643
"ERR434559","FIB","D","res",9,361,65,"Ciprofloxacin","D","res",7,233,45
"ERR434559","FIB","D","res",9,361,65,"AmoxiClav","D","res",6,231,45
"ERR434559","FIB","D","res",9,361,65,"PipTaz","D","sus",1,51,45
"ERR434559","FIA","D","res",7,363,65,"Ciprofloxacin","D","res",7,233,45
"ERR434559","FIA","D","res",7,363,65,"AmoxiClav","D","res",6,231,45
"ERR434559","FIA","D","res",7,363,65,"PipTaz","D","sus",1,51,45
"ERR434559","FIB","D","res",177,293,65,"Ciprofloxacin","D","res",7,233,45
"ERR434559","FIB","D","res",177,293,65,"AmoxiClav","D","res",6,231,45
"ERR434559","FIB","D","res",177,293,65,"PipTaz","D","sus",1,51,45
"ERR434566","FIC","B2","sus",1,163,164,"AmoxiClav","B2","sus",3,806,123
"ERR434566","FIB","B2","res",120,1020,164,"AmoxiClav","B2","sus",3,806,123
"ERR434566","FIB","B2","res",171,1030,164,"AmoxiClav","B2","sus",3,806,123
"ERR434568","FIA","A","res",1,122,122,"Cefuroxime","A","sus",1,123,122
"ERR434568","FIB","A","res",32,132,122,"Cefuroxime","A","sus",1,123,122
"ERR434568","FIC","A","res",1,122,122,"Cefuroxime","A","sus",1,123,122
"ERR434570","FIA","A","res",6,178,28,"Gentamicin","A","res",5,176,28
"ERR434570","FIA","A","res",6,178,28,"AmoxiClav","A","res",5,178,28
"ERR434570","FIA","A","res",6,178,28,"Ceftazidime","A","sus",3,178,28
"ERR434570","FIA","A","res",6,178,28,"Cefuroxime","A","sus",3,178,28
"ERR434570","FIA","A","res",6,178,28,"Ciprofloxacin","A","res",6,176,28
"ERR434570","FIB","A","res",32,132,28,"Gentamicin","A","res",5,176,28
"ERR434570","FIB","A","res",32,132,28,"AmoxiClav","A","res",5,178,28
"ERR434570","FIB","A","res",32,132,28,"Ceftazidime","A","sus",3,178,28
"ERR434570","FIB","A","res",32,132,28,"Cefuroxime","A","sus",3,178,28
"ERR434570","FIB","A","res",32,132,28,"Ciprofloxacin","A","res",6,176,28
"ERR434570","FIB","A","res",39,149,28,"Gentamicin","A","res",5,176,28
"ERR434570","FIB","A","res",39,149,28,"AmoxiClav","A","res",5,178,28
"ERR434570","FIB","A","res",39,149,28,"Ceftazidime","A","sus",3,178,28
"ERR434570","FIB","A","res",39,149,28,"Cefuroxime","A","sus",3,178,28
"ERR434570","FIB","A","res",39,149,28,"Ciprofloxacin","A","res",6,176,28
"ERR434571","FIB","D","res",177,293,13,"AmoxiClav","D","res",2,195,9
"ERR434574","FIA","D","sus",2,539,233,"PipTaz","D","sus",1,152,148
"ERR434574","FIA","D","sus",2,539,233,"Cefuroxime","D","sus",1,150,148
"ERR434574","FIC","D","res",6,533,233,"PipTaz","D","sus",1,152,148
"ERR434574","FIC","D","res",6,533,233,"Cefuroxime","D","sus",1,150,148
"ERR434574","FIA","D","sus",1,235,233,"PipTaz","D","sus",1,152,148
"ERR434574","FIA","D","sus",1,235,233,"Cefuroxime","D","sus",1,150,148
"ERR434574","FIB","D","res",177,293,233,"PipTaz","D","sus",1,152,148
"ERR434574","FIB","D","res",177,293,233,"Cefuroxime","D","sus",1,150,148
"ERR434582","FIB","B2","res",120,1020,808,"AmoxiClav","B2","sus",61,1160,526
"ERR434582","FIB","B2","res",120,1020,808,"Ciprofloxacin","B2","res",90,1164,526
"ERR434582","FIB","B2","res",8,1843,808,"AmoxiClav","B2","sus",61,1160,526
"ERR434582","FIB","B2","res",8,1843,808,"Ciprofloxacin","B2","res",90,1164,526
"ERR434582","FIC","B2","res",6,1843,808,"AmoxiClav","B2","sus",61,1160,526
"ERR434582","FIC","B2","res",6,1843,808,"Ciprofloxacin","B2","res",90,1164,526
